date,_NAME_,SELL,PORT2,PORT3,PORT4,BUY,asyret
02DEC1999,mret,0.4075688734,0.4780236193,0.2363317366,0.3990840048,1.2125461785,0.804977305
03DEC1999,mret,2.2126966474,0.8222396645,1.3842817786,1.892305061,1.8934497114,-0.319246936
06DEC1999,mret,-1.291753971,-0.263374967,-1.56780775,-0.47469815,-0.792225747,0.4995282239
07DEC1999,mret,-0.820048905,-0.843218174,-1.817919748,-0.716774995,-0.698202608,0.1218462972
08DEC1999,mret,-0.02781172,0.1316669929,-0.384424552,-0.222112961,0.0747178478,0.1025295674
09DEC1999,mret,-1.046703059,0.6626853637,0.589209945,0.8258144305,-0.4270136,0.6196894595
10DEC1999,mret,-0.090507632,0.568264045,0.5384469479,0.5006010141,0.4635046395,0.5540122715
13DEC1999,mret,-1.153232756,-0.386538585,-0.767713334,0.8012232137,-0.550830222,0.6024025334
14DEC1999,mret,-0.738342345,-0.282080625,-0.622036762,-1.473764965,-1.164659379,-0.426317033
15DEC1999,mret,0.8455250356,-0.170760299,0.0778987571,0.4957264266,-0.274137416,-1.119662452
16DEC1999,mret,0.0947649993,-0.770499825,-0.808179668,0.4718990732,1.0991365029,1.0043715036
27DEC1999,mret,-0.464601186,-0.249233133,-0.475818259,-0.10685878,-1.227789969,-0.763188783
28DEC1999,mret,0.7060650833,-0.16409211,0.2855371022,0.609437346,1.2609914617,0.5549263784
29DEC1999,mret,0.3640455831,0.0592120201,0.065543972,-0.083028293,0.6819650315,0.3179194484
30DEC1999,mret,0.1714077642,-0.15986707,0.0736806901,0.5224861383,0.8782823285,0.7068745642
31DEC1999,mret,0.2286238691,0.3393299062,0.2662702797,1.0595746959,0.2437646483,0.0151407792
03JAN2000,mret,-1.531966318,-1.939413114,-1.751921292,-2.202038047,0.1610291392,1.6929954572
04JAN2000,mret,-3.037648761,-3.28501213,-2.576201171,-3.962292186,-3.888092307,-0.850443546
05JAN2000,mret,1.2593558233,0.4391989653,0.3065208337,-0.450884631,-1.19054702,-2.449902843
06JAN2000,mret,2.190721655,1.5924005021,-0.586904045,-0.018125177,0.8619220841,-1.328799571
07JAN2000,mret,2.3880371303,2.5500369693,2.8875549468,3.6609256649,1.9889634031,-0.399073727
10JAN2000,mret,-0.011356003,1.4118184975,0.1069236549,0.8223835313,1.8253501182,1.836706121
11JAN2000,mret,-0.780597435,-1.162603588,-0.445048366,-1.374015656,-1.069183403,-0.288585969
12JAN2000,mret,0.4638374409,-0.937893881,0.251469847,0.0879471644,1.0563246063,0.5924871653
13JAN2000,mret,0.8437381492,1.7392726183,0.504033074,1.1360030765,0.9286825199,0.0849443707
14JAN2000,mret,1.4878116742,0.1978264658,-0.343450599,0.9070582686,0.5654419053,-0.922369769
18JAN2000,mret,-1.395478156,-1.589512277,-0.685825398,-1.009469911,0.0625450218,1.4580231776
19JAN2000,mret,1.1172010374,0.7260136149,0.0182245556,0.0852511172,0.2951689843,-0.822032053
20JAN2000,mret,-0.883048837,-1.540565501,-0.93430477,-0.555522668,0.2358029564,1.1188517935
21JAN2000,mret,-0.335963639,0.0112042677,-0.694362127,-0.336641656,0.1421611985,0.4781248378
24JAN2000,mret,-2.466713085,-2.514143201,-1.678313123,-2.291480383,-1.06685451,1.3998585747
25JAN2000,mret,-0.192895072,0.0673863072,-0.396538476,0.4411913453,-0.929784928,-0.736889857
26JAN2000,mret,1.5447932359,0.7118984663,0.3540004613,0.7700386673,-0.547000096,-2.091793332
27JAN2000,mret,-0.059139796,-0.162633024,0.1039557749,-0.805707181,-0.185584166,-0.12644437
28JAN2000,mret,-1.204808857,-2.5681693,-1.727415023,-3.280001309,-2.468323303,-1.263514446
31JAN2000,mret,1.452224266,1.6096694804,1.1110532628,2.3339162662,1.0699594933,-0.382264773
01FEB2000,mret,0.5042572756,0.6832684029,0.5095046885,0.2451958213,1.395097924,0.8908406484
02FEB2000,mret,0.680243877,0.3644941895,-0.257979907,-0.604959949,1.0063049244,0.3260610474
03FEB2000,mret,0.115391235,0.1508675859,0.7094779273,1.0376503688,1.6379917898,1.5226005547
04FEB2000,mret,-0.927345984,-1.107371881,-0.190023057,-0.431488546,0.9861977435,1.9135437273
07FEB2000,mret,-0.175276474,-0.702324479,-0.459347509,-0.552171226,1.0014048648,1.176681339
08FEB2000,mret,1.0255697494,1.0921351511,0.7721028716,0.2472028798,0.2904301405,-0.735139609
09FEB2000,mret,-1.718635152,-2.189942069,-1.894867786,-1.900057645,-2.272337767,-0.553702615
10FEB2000,mret,-0.506174561,-0.645868683,-0.624217583,-0.464991454,-0.32190331,0.184271251
11FEB2000,mret,-1.399410296,-1.893958284,-1.749316933,-0.899696415,-1.58536405,-0.185953754
14FEB2000,mret,0.4852646544,0.7140476832,-0.157650316,-0.258584288,-0.586843717,-1.072108372
15FEB2000,mret,1.2338629455,1.0845761959,1.2594609208,0.9219428753,1.6144946797,0.3806317342
16FEB2000,mret,-1.012205597,-1.400084728,-1.106309051,-0.524584384,-0.48953892,0.5226666777
17FEB2000,mret,-1.216599356,-1.373896601,-0.728870702,-0.482335354,0.4671957378,1.6837950941
18FEB2000,mret,-2.62525937,-2.624758345,-2.881498749,-1.869554786,-2.159675476,0.4655838941
22FEB2000,mret,0.5203165711,0.5568728686,1.3926984767,0.0364127501,0.0238909435,-0.496425628
23FEB2000,mret,0.0795790277,-1.117208116,0.4684124795,-0.251776583,0.0924908854,0.0129118577
24FEB2000,mret,-0.666118994,-1.458984485,-1.277717381,-0.719233894,-0.166310956,0.4998080375
25FEB2000,mret,-0.965858043,-1.500984001,-1.736484063,-0.58853247,-1.199229587,-0.233371544
28FEB2000,mret,1.7063050862,1.8464930786,1.6539550076,1.3174243715,0.4651261662,-1.24117892
29FEB2000,mret,2.2796080374,1.0818194278,1.1637599376,1.6718172123,1.8553241506,-0.424283887
01MAR2000,mret,1.4386822659,1.4196722735,-0.213130029,1.3100874063,3.4522678682,2.0135856023
02MAR2000,mret,0.4666713427,0.8215532786,0.7810644388,-1.331586813,0.290121108,-0.176550235
03MAR2000,mret,2.0268954655,1.103002173,2.0390141124,1.3705781351,1.5677851348,-0.459110331
06MAR2000,mret,-1.101217539,-2.07617917,-1.914339273,-0.158799216,0.7069181744,1.8081357129
07MAR2000,mret,-0.95069549,-1.325107062,-3.190101168,-5.318424972,-2.359665458,-1.408969968
08MAR2000,mret,0.2010834334,0.7113194271,1.1031126098,0.8151594221,-0.56666872,-0.767752154
09MAR2000,mret,1.2127064231,2.6011251858,2.3881518249,1.1269965178,2.3591450079,1.1464385848
10MAR2000,mret,-0.581729437,-0.47406684,-0.595900871,-1.193230305,-0.283749075,0.2979803618
13MAR2000,mret,-0.288148101,-0.986541346,-0.578363208,0.626461933,-1.482728454,-1.194580353
14MAR2000,mret,-0.623630403,-0.432502982,-1.599667373,-1.340780642,-1.297407064,-0.673776661
15MAR2000,mret,1.0567788977,3.1603663648,4.1603073951,4.8594673066,0.2413423332,-0.815436565
16MAR2000,mret,3.9228736553,4.8618409913,5.8397052364,5.6497380806,3.8268216264,-0.096052029
24MAR2000,mret,0.9670985107,0.1693167762,-0.597286707,0.5257994291,-0.179599067,-1.146697577
27MAR2000,mret,-0.142305756,-0.344633263,-0.548303641,-1.390123032,-0.060405169,0.0819005862
28MAR2000,mret,-1.019510753,-0.633495906,-0.391776971,0.0824128735,-1.188607088,-0.169096335
29MAR2000,mret,-0.226729328,2.2311413853,1.2340055939,0.9327802917,-1.971388854,-1.744659526
30MAR2000,mret,1.1097364081,-0.753591928,-0.705518985,0.1267985452,-1.364101792,-2.4738382
31MAR2000,mret,0.6217970748,0.5380595958,0.3091826346,0.2629039738,0.9945551712,0.3727580964
03APR2000,mret,0.4328576395,2.8261051334,1.8865917934,2.2220575191,-0.251027106,-0.683884746
04APR2000,mret,-1.528417895,-0.518942975,-1.216116319,-0.219632525,-1.734521062,-0.206103167
05APR2000,mret,1.298615466,-0.745464347,-0.154661948,-1.055751793,1.6381992338,0.3395837679
06APR2000,mret,1.3293735329,1.1939646907,0.8796292565,0.9920556204,2.5455345016,1.2161609687
07APR2000,mret,0.0534155736,-0.423300264,0.0639011549,-0.196477441,1.0878188322,1.0344032586
10APR2000,mret,-1.245793981,0.5232952704,1.0756957162,0.0788153654,-0.762951382,0.4828425983
11APR2000,mret,-0.651130994,0.4464548495,1.0039516358,0.2213271329,-1.902392848,-1.251261854
12APR2000,mret,-1.050027399,-1.244116393,-0.554573143,0.0227235475,-2.878204517,-1.828177118
13APR2000,mret,-1.697171249,-0.915514533,-1.665464221,-1.864413075,-0.844813339,0.8523579103
14APR2000,mret,-5.34366903,-5.296027046,-4.517878447,-5.379543914,-7.108632184,-1.764963154
17APR2000,mret,1.4285911569,-0.370431988,1.5856700158,2.1945872676,3.2152667319,1.786675575
18APR2000,mret,2.7586525745,2.4445002216,2.3174543895,2.025849087,3.7080674897,0.9494149152
19APR2000,mret,-0.977382784,0.1757833409,0.2855589818,0.3240102551,-1.112015044,-0.134632259
24APR2000,mret,-0.487162156,0.5497384321,1.4715088317,0.4825064304,-0.943024084,-0.455861928
25APR2000,mret,3.1010170474,2.7612924848,2.1206064116,2.5382482055,3.9870489896,0.8860319422
26APR2000,mret,-0.17347967,-0.775804527,-1.18377217,-1.093495944,0.5541564365,0.7276361066
27APR2000,mret,-0.130939603,-0.921317446,-0.70311933,-0.708561844,-0.177445348,-0.046505745
28APR2000,mret,0.7104245611,-0.959955482,-1.29872468,-1.403400702,-0.098403909,-0.80882847
01MAY2000,mret,1.3846922373,1.2877520965,0.873916969,0.5136210615,0.9246591597,-0.460033078
02MAY2000,mret,-0.213379447,-0.716377177,-0.802109206,-1.077753214,-1.113787427,-0.90040798
03MAY2000,mret,-2.633826113,-2.202928149,-2.204610806,-1.253208622,-2.86428694,-0.230460828
04MAY2000,mret,0.9128682737,-0.048284338,-0.549935609,-0.156613255,-0.121372932,-1.034241206
05MAY2000,mret,1.4252469387,1.3214147981,1.1727216892,0.1448680787,1.1948444503,-0.230402488
08MAY2000,mret,0.7123515753,0.5903247665,0.3720500227,0.776975831,-0.47812775,-1.190479325
09MAY2000,mret,-0.671929868,-0.531040197,-0.549532057,-0.510400515,-1.29479686,-0.622866992
10MAY2000,mret,-2.848593355,0.1831237383,-1.949642685,-1.592293959,-1.662571608,1.1860217466
11MAY2000,mret,1.6962894151,0.7659725705,1.3145373975,2.0058840345,2.8358670666,1.1395776515
12MAY2000,mret,0.5449392742,0.7920585279,1.3848652254,0.3183108657,1.4626416675,0.9177023933
15MAY2000,mret,1.1643966487,2.3431574041,2.2878188279,2.1681083148,1.7658567132,0.6014600645
16MAY2000,mret,1.3363255564,0.832964121,0.304982108,0.1008742825,1.2952066155,-0.041118941
17MAY2000,mret,-0.225261749,-1.199601898,-1.130049289,-0.806123061,-1.8919788,-1.666717051
18MAY2000,mret,-0.467093202,-0.087773347,-0.251343287,-0.481787582,0.0971631068,0.5642563085
19MAY2000,mret,-1.096960765,-1.406057231,-1.565960406,-1.639622235,-2.537131065,-1.4401703
22MAY2000,mret,-1.070315454,-0.341188558,-1.416374108,-0.137852283,-1.184467347,-0.114151893
23MAY2000,mret,-0.461093202,-0.088640882,-1.025855447,-1.16245308,-1.486922791,-1.025829589
24MAY2000,mret,-0.099135591,0.7425768836,1.1531565054,1.3725134235,-0.182745386,-0.083609795
25MAY2000,mret,-0.595733566,-1.136308906,-0.919829541,-0.746476957,-0.773789946,-0.17805638
26MAY2000,mret,-0.160008328,-0.204206207,-0.823832092,0.3831656178,-0.20400135,-0.043993022
30MAY2000,mret,2.6085852522,1.7889146139,2.2871524706,2.4043515452,2.8433848437,0.2347995915
31MAY2000,mret,0.3527880809,1.3351285659,0.6857784842,-0.23269909,0.1548732647,-0.197914816
01JUN2000,mret,0.5100201418,0.3842908097,1.1538418969,1.6507208408,2.9682340331,2.4582138913
02JUN2000,mret,0.4901617713,-0.114646147,1.3913900513,1.7021545339,3.1276063296,2.6374445583
05JUN2000,mret,0.5562913703,-0.299472573,-1.09207173,-0.817804633,-0.773574927,-1.329866298
06JUN2000,mret,1.1362184867,0.2892545813,-0.498232069,-0.829535883,-1.146611873,-2.28283036
07JUN2000,mret,1.0012627436,-0.089171604,0.7497080398,0.9670441777,0.5293759859,-0.471886758
08JUN2000,mret,-0.251006007,-1.198112833,-0.627444892,-0.72705192,-0.145053813,0.1059521946
09JUN2000,mret,0.0421583235,0.1869670381,-1.046360459,-0.704030324,-0.473442927,-0.515601251
12JUN2000,mret,-0.057774053,0.0386162741,-0.652009776,-0.053512064,-1.059896944,-1.002122891
13JUN2000,mret,0.6994033556,0.9375732564,1.7657598746,0.5542645387,1.0348724642,0.3354691086
14JUN2000,mret,-0.480891616,1.2314195895,0.8129863677,0.2170930624,-0.095745948,0.3851456677
15JUN2000,mret,0.03111527,0.2541854571,-0.156283407,0.4965450196,-0.118951739,-0.150067009
23JUN2000,mret,-0.238386047,-0.737409142,-0.020690247,0.0494757274,-0.180621326,0.0577647204
26JUN2000,mret,0.5839971752,0.4979662978,0.33358524,0.6513969131,0.5858808878,0.0018837125
27JUN2000,mret,-0.566190989,-0.028034156,0.1967136895,-0.239573336,-0.040658997,0.5255319916
28JUN2000,mret,0.8480487072,-0.114156937,-0.219970982,0.0091619706,0.7955608077,-0.0524879
29JUN2000,mret,0.3407499698,1.2422064891,-1.077251442,-0.872911064,-0.118009764,-0.458759734
30JUN2000,mret,-0.651581311,-0.705767116,0.7537769118,-0.274638948,0.1938088502,0.8453901611
03JUL2000,mret,0.6556576595,-0.099795058,2.185350276,1.372326426,1.2060176758,0.5503600163
05JUL2000,mret,-2.06536585,-0.707166102,-0.139062468,-0.863295234,-1.193731107,0.8716347434
06JUL2000,mret,-0.435469901,0.1155635619,0.1291654291,-0.160470851,1.0967258428,1.5321957439
07JUL2000,mret,1.4774650005,1.4516668075,0.9231298181,1.5561688712,2.2366537952,0.7591887947
10JUL2000,mret,-0.042728566,0.6059932225,0.7951191233,-0.099025001,0.5333746129,0.5761031792
11JUL2000,mret,1.4168957563,0.8453268763,0.6184397748,-0.295533181,0.8330639687,-0.583831788
12JUL2000,mret,0.7118842748,-0.704094619,0.1646353737,0.5833538412,1.3486284901,0.6367442153
13JUL2000,mret,-0.656747487,-1.45444626,0.1809815709,0.6050492278,0.5103497227,1.1670972099
14JUL2000,mret,0.4098658058,0.0853848318,-0.080106507,1.5614469955,1.2395067322,0.8296409263
17JUL2000,mret,-0.25617757,0.8300462064,-0.687832775,-0.129963781,-0.32130279,-0.065125221
18JUL2000,mret,-0.173620865,-1.109372927,-0.529890658,-1.034716338,-0.59261899,-0.418998125
19JUL2000,mret,-0.334637305,-0.056356662,-0.00442788,0.0101076678,-1.115772741,-0.781135436
20JUL2000,mret,2.995946292,0.1283653166,0.1901406722,0.1023888463,0.3869094188,-2.609036873
21JUL2000,mret,-1.381060059,-0.702680562,0.0679084135,-0.799085397,-2.323465611,-0.942405551
24JUL2000,mret,-1.188418714,-0.195878896,-0.082596065,-1.188153056,-1.102999456,0.085419258
25JUL2000,mret,-0.520857836,0.1663389628,-0.182185825,0.6262317683,0.4592045642,0.9800624
26JUL2000,mret,-0.400588949,-1.564057713,-1.550393273,-1.101546591,-2.134216427,-1.733627478
27JUL2000,mret,0.7557247946,1.4709820949,0.1840379334,0.2188323319,-0.358956816,-1.114681611
28JUL2000,mret,-0.291299409,-0.887119235,-0.971770873,-1.85770868,-1.065651248,-0.774351839
31JUL2000,mret,0.43342312,-0.359059027,0.058957756,0.4529097555,0.7879972094,0.3545740893
01AUG2000,mret,0.6482018897,1.6855402282,2.1319203523,0.8299282203,0.6999076442,0.0517057545
02AUG2000,mret,1.2574519161,0.2467333627,0.6213992389,-0.057879883,0.6255124771,-0.631939439
03AUG2000,mret,0.1559178975,0.0105803612,0.2329736845,0.7898910612,-0.116478657,-0.272396554
04AUG2000,mret,0.7627305175,0.2985486047,1.2655764659,1.3533202809,1.3185057508,0.5557752333
07AUG2000,mret,0.411185565,0.7565833953,0.5407697243,1.0509169095,1.5210615346,1.1098759696
08AUG2000,mret,1.1573466676,0.718094348,-0.009723437,-0.263007237,0.9369925756,-0.220354092
09AUG2000,mret,-0.136202911,-1.469220681,-1.39603851,-0.513854256,-0.264007184,-0.127804273
10AUG2000,mret,-0.613293968,0.0406526762,0.0395380467,-0.381315542,-1.068505438,-0.45521147
11AUG2000,mret,0.8620282182,0.4331672502,1.3502938714,0.8790669637,1.1793808198,0.3173526017
14AUG2000,mret,1.3915943783,0.9602798801,0.7344981508,1.2656662738,1.8673813455,0.4757869672
15AUG2000,mret,-1.558584555,-0.06612924,-0.755607558,-0.689293049,-0.949348633,0.6092359216
16AUG2000,mret,-0.313179771,-0.201136243,-0.310087443,-0.761362058,-0.021181549,0.2919982215
17AUG2000,mret,1.1873461115,0.521904591,0.6363327508,0.7447858791,0.6934169373,-0.493929174
18AUG2000,mret,-0.485883771,-0.557374286,-0.657089924,0.4143999007,0.2451597865,0.7310435573
21AUG2000,mret,0.7142199206,0.2463210501,0.4805568512,0.2077494207,0.2944351549,-0.419784766
22AUG2000,mret,0.1697857615,-0.059285189,-0.098234601,-0.080771462,-0.049234237,-0.219019998
23AUG2000,mret,0.7161151641,1.0938163563,0.0421692424,-0.845476065,-0.07897684,-0.795092004
24AUG2000,mret,0.6058491669,0.0716027575,-0.295002695,-0.171492456,0.3769332401,-0.228915927
25AUG2000,mret,1.3446039758,0.377297724,-0.174957849,0.0314120147,-0.350827362,-1.695431338
28AUG2000,mret,0.3671718047,-0.269973266,0.2205729073,1.180495577,0.5371049554,0.1699331508
29AUG2000,mret,0.2220247888,-0.407665458,-0.053058582,-0.203983974,-0.07334031,-0.295365098
30AUG2000,mret,-0.260870457,-0.934845304,-0.654899009,0.1537228082,-0.005257378,0.2556130798
31AUG2000,mret,1.058525353,0.102940596,0.6322650526,0.4431938693,0.5215665499,-0.536958803
01SEP2000,mret,1.2145841629,0.1639645579,1.007151172,-0.032725994,0.1907750815,-1.023809081
05SEP2000,mret,-0.96549758,0.3604768508,0.009893216,-0.935292811,0.1760952644,1.1415928439
06SEP2000,mret,0.4696847094,-0.218112746,-0.197101007,-0.529195704,0.1621643003,-0.307520409
07SEP2000,mret,0.6990611247,0.3330006983,0.0558837681,0.1456846217,-0.117614425,-0.81667555
08SEP2000,mret,-0.787474801,0.2169139576,0.8808960143,0.3645455692,-0.14455568,0.6429191215
11SEP2000,mret,-0.359288907,0.3369515198,0.0675065352,0.6000970245,0.6027319194,0.9620208269
12SEP2000,mret,0.0379339408,-0.108307976,-0.386257026,-0.024470162,-0.180194488,-0.218128429
13SEP2000,mret,-0.331862308,-0.075210394,-0.496730798,0.0907684727,0.2000268767,0.531889185
14SEP2000,mret,-0.093598884,-0.230993806,-0.371673652,0.0427952456,-0.145508215,-0.051909331
22SEP2000,mret,0.2714941867,0.458893124,0.3631426802,1.5943145365,1.271241236,0.9997470494
25SEP2000,mret,-0.376273709,0.629478734,-0.426355639,-0.089790439,0.3920970095,0.7683707189
26SEP2000,mret,-1.114831864,-0.734898279,-0.833475639,-0.846419403,-0.392617921,0.7222139433
27SEP2000,mret,0.30844978,0.6093699575,0.3918714302,-0.296277398,-0.352403613,-0.660853393
28SEP2000,mret,0.7046440039,1.0563280364,2.5413879159,2.3397583549,2.4655120071,1.7608680032
29SEP2000,mret,-0.842187355,-0.741121568,-1.401912588,0.1375701102,-0.094201529,0.7479858268
02OCT2000,mret,-0.677506689,0.4872067365,1.0365863024,-0.047051687,0.3419365892,1.019443278
03OCT2000,mret,-0.67495178,-1.111711423,0.11154965,-0.124226178,-0.18162919,0.4933225896
04OCT2000,mret,-0.567206238,-0.217332535,-0.132973882,0.2188906377,0.8454092296,1.4126154672
05OCT2000,mret,-0.011646788,0.0981201053,0.7595925933,0.455655288,0.2855383591,0.2971851473
06OCT2000,mret,-1.527045751,-1.215391366,-2.140145535,-1.527843004,-1.623380784,-0.096335033
09OCT2000,mret,0.180564017,0.3728538579,-1.119237512,-0.894504287,-0.316447535,-0.497011552
10OCT2000,mret,0.0693889454,0.3237822485,-1.322563049,-0.377411259,-1.190928874,-1.260317819
11OCT2000,mret,-0.434258069,-0.829773133,-2.871608807,-1.368439919,-1.204132067,-0.769873998
12OCT2000,mret,-2.229091667,-2.258302374,-4.393762855,-2.155056395,-2.331690074,-0.102598408
13OCT2000,mret,0.8915583773,2.0737516565,3.7453988538,1.6373661834,3.2493486512,2.3577902739
16OCT2000,mret,1.1250722492,0.9447137461,0.6257044787,0.5099962239,0.7149874316,-0.410084818
17OCT2000,mret,-0.89214103,-1.129547302,-2.926110543,-1.252439716,-2.769042213,-1.876901183
18OCT2000,mret,0.3047598755,-2.504477368,-0.046984217,0.1537010874,0.3754782905,0.070718415
19OCT2000,mret,1.0780039396,2.0191318276,3.0404888099,1.8920176687,1.5703350501,0.4923311105
20OCT2000,mret,0.0516653623,0.9122981258,-1.058500818,1.4441776578,0.978834354,0.9271689917
23OCT2000,mret,0.6907466158,0.0211329225,-0.954008178,1.4936424859,0.2514613746,-0.439285241
24OCT2000,mret,-0.759450194,-0.257440553,2.1347441579,0.1304756509,0.8907103063,1.6501605002
25OCT2000,mret,-0.490807791,-1.552077265,-1.067955845,-0.672308638,-2.049280687,-1.558472897
26OCT2000,mret,-0.000412279,-0.319988463,-0.51519005,-0.70039042,-0.839898891,-0.839486612
27OCT2000,mret,0.764183251,0.6397818142,1.5579752571,1.6341561722,1.7111023312,0.9469190802
30OCT2000,mret,1.6577229373,1.1343553661,2.8712789619,2.6803234569,2.0386635247,0.3809405874
31OCT2000,mret,2.2855392203,2.0671029824,2.4559116787,0.8875163012,1.6232294975,-0.662309723
01NOV2000,mret,0.3225398403,0.810193651,-0.525407233,-0.517189624,-1.228724017,-1.551263858
